epsilon,certificate,pgd,aa,lirpa_alphacrown,lirpa_betacrown,sdp,time_cra,time_pgd,time_aa,time_lirpa_alpha,time_lirpa_beta,time_sdp
0.005,47.0,0,99.5,98.5,99.5,0,0.0,0,0.039,0.602,0.271,0
0.105,0.0,0,37.0,0.0,0.0,0,0.0,0,0.039,0.666,38.619,0
0.205,0.0,0,0.0,0.0,0.0,0,0.0,0,0.001,0.665,0.013,0
0.305,0.0,0,0.0,0.0,0.0,0,0.0,0,0.001,0.665,0.013,0
