epsilon,certificate,pgd,aa,lirpa_alphacrown,lirpa_betacrown,sdp,time_cra,time_pgd,time_aa,time_lirpa_alpha,time_lirpa_beta,time_sdp
0.005,90.0,0,92.0,92.0,92.0,0,0.0,0,0.057,1.288,0.511,0
0.105,0.0,0,68.5,5.0,56.49999999999999,0,0.0,0,0.056,2.356,28.809,0
0.205,0.0,0,30.0,0.0,0.0,0,0.0,0,0.055,2.373,33.992,0
0.305,0.0,0,1.5,0.0,0.0,0,0.0,0,0.055,2.386,0.619,0
