epsilon,certificate,pgd,aa,lirpa_alphacrown,lirpa_betacrown,sdp,time_cra,time_pgd,time_aa,time_lirpa_alpha,time_lirpa_beta,time_sdp
0.0,89.5,0,89.5,89.5,0,89.5,0.0,0,0.104,0.05,0,1.827
0.2,83.0,0,84.5,82.5,0,82.5,0.0,0,0.105,0.471,0,3.096
0.41,78.0,0,80.5,75.0,0,76.5,0.0,0,0.107,1.099,0,3.868
0.61,73.5,0,77.0,65.5,0,72.0,0.0,0,0.106,1.016,0,3.762
0.81,71.0,0,73.5,38.5,0,65.0,0.0,0,0.102,1.016,0,3.353
